#####################################################
# This file is used to log scrapes from crawlers.py #
#####################################################

New log created at 02:29:45 on 12/09/2014

Searched http://www.audiokeychain.com for the following:

Benny Benassi, Satisfaction (Jewelz Scott Sparks Remix), NULL, 130.00, Null, Null, Null, 12A / Dbm
Bob Sinclar, Save Our Soul, NULL, 128.00, Null, Null, Null, 3B / Db
Laurent Wolf, Saxo, NULL, 128.00, Null, Null, Null, 10B / D
Deep Dish, Say Hello, NULL, 128.00, Null, Null, Null, 7A / Dm
Juan Magan, Se Vuelve Loca, NULL, 126.00, Null, Null, Null, 2B / Gb
Tim Berg, Seek Bromance (Avicii Vocal Edit), NULL, 126.00, Null, Null, Null, 1B / B
Tim Berg, Seek Bromance (Cazette Meets Ash Vocal Mix), NULL, 126.00, Null, Null, Null, 12A / Dbm
Bassment Jaxx, Set Your Body Free (Remix), NULL, 127.50, Null, Null, Null, 5A / Cm
Casxio, Seventeen (Skrillex Aka Sonny Moore Remix), NULL, 128.00, Null, Null, Null, 3B / Db
Deadmau5, Sex Lies Audiotape (Original Mix), NULL, 128.00, Null, Null, Null, 9B / G
David Guetta, Sexy Bitch (Feat. Akon), NULL, 130.00, Null, Null, Null, 9B / G
Sharam, She Came Along (Feat. Kid Cudi), NULL, 128.00, Null, Null, Null, 9B / G
Shapeshifters, She Freaks, NULL, 126.00, Null, Null, Null, 1B / B
David Guetta, She Wolf (Falling To Pieces) Feat. Sia, NULL, 130.00, Null, Null, Null, 9B / G
The Japanese Popstars, Shells Of Silver, NULL, 100.00, Null, Null, Null, 8B / C
Tiga, Shoes, NULL, 123.00, Null, Null, Null, 10A / Bm
Bag Raiders, Shooting Stars, NULL, 125.00, Null, Null, Null, 1B / B
David Guetta, Shot Me Down Feat. Skylar Grey, NULL, 97.30, Null, Null, Null, 4A / Fm
Sharam Jey &amp; Kinree &amp; De2part, Shot Me Down!, NULL, 122.00, Null, Null, Null, 1A / Abm
Audio Bullys, Shot You Down (Album Version) [Feat. Nancy Sinatra], NULL, 126.00, Null, Null, Null, 4A / Fm
Robin S., Show Me Love, NULL, 120.00, Null, Null, Null, 8A / Am
Matty Menck &amp; Terri B., Sky (Erick Decks Remix), NULL, 128.00, Null, Null, Null, 12A / Dbm
Selena Gomez, Slow Down, NULL, 127.68, Null, Null, Null, 12A / Dbm
X-Press 2, Smoke Machine, NULL, 130.00, Null, Null, Null, 10A / Bm
Blasterjaxx, Snake (Badd Dimes &amp; Ibranovski Remix), NULL, 127.50, Null, Null, Null, 10B / D
Blasterjaxx, Snake (Original Mix), NULL, 128.00, Null, Null, Null, 10B / D
Miguel Migs, So Far, NULL, 120.00, Null, Null, Null, 3B / Db
Fedde Le Grand, So Much Love (Radio Edit), NULL, 126.00, Null, Null, Null, 3B / Db
Deadmau5, Sofi Needs A Ladder, NULL, 128.00, Null, Null, Null, 7B / F
Deadmau5, Some Chords, NULL, 128.00, Null, Null, Null, 3B / Db
Lasgo, Something (Radio Edit), NULL, 140.00, Null, Null, Null, 10A / Bm
Dave Aud&eacute;, Something For The Weekend (Radio) [Feat. Luciana], NULL, 128.00, Null, Null, Null, 2B / Gb
Aurora, Something's Missing, NULL, 117.80, Null, Null, Null, 2B / Gb
Miami Horror, Sometimes, NULL, 125.00, Null, Null, Null, 6B / Bb
The Japanese Popstars, Song For Lisa, NULL, 126.00, Null, Null, Null, 5A / Cm
Klangkarussell, Sonnentanz (Original Version), NULL, 119.64, Null, Null, Null, 4A / Fm
Klangkarussell, Sonnentanz (Radio Version), NULL, 119.25, Null, Null, Null, 5A / Cm
Bob Sinclar, Sound Of Freedom (Original Club Mix), NULL, 128.00, Null, Null, Null, 8B / C
Cassius, Sound Of Violence Remix (Tha Trickaz Remix), NULL, 93.29, Null, Null, Null, 2B / Gb
Wolfgang Gartner, Space Junk, NULL, 129.34, Null, Null, Null, 12A / Dbm
Ti&euml;sto, Sparkles, NULL, 135.00, Null, Null, Null, 3A / Bbm
Empire Of The Sun, Standing On The Shore, NULL, 128.00, Null, Null, Null, 10A / Bm
Fatboy Slim, Star 69 (DJ Delite Mix), NULL, 177.31, Null, Null, Null, 7A / Dm
N-Trance, Stayin' Alive, NULL, 106.78, Null, Null, Null, 11A / Gbm
Morgan Page, Strange Condition, NULL, 127.00, Null, Null, Null, 9B / G
Deadmau5, Strobe, NULL, 128.00, Null, Null, Null, 12A / Dbm
Deadmau5, Strobe Mixx Voxx Remix, NULL, 130.00, Null, Null, Null, 1A / Abm
Kid Massive, Strong (Dannic Remix) [Feat. Miella], NULL, 128.00, Null, Null, Null, 11A / Gbm
Kid Massive, Strong (Feat. Miella) [Radio Edit], NULL, 128.00, Null, Null, Null, 12B / E
Nayer, Suave (Kiss Me) (Feat. Mohombi &amp; Pitbull), NULL, 128.00, Null, Null, Null, 3A / Bbm
Ti&euml;sto, Suburban Train, NULL, 140.00, Null, Null, Null, 10B / D
Bob Sinclar, Summer Moonlight, NULL, 126.00, Null, Null, Null, 6B / Bb
Cassius, Sunchild, NULL, 122.37, Null, Null, Null, 8A / Am
David Guetta, Sunshine, NULL, 128.00, Null, Null, Null, 12A / Dbm
Empire Of The Sun, Suo Gan, NULL, 80.50, Null, Null, Null, 9B / G
Tiesto, Surrounded By Light, NULL, 163.50, Null, Null, Null, 7B / F
Deep Dish, Swallow Me, NULL, 126.00, Null, Null, Null, 1B / B
Ti&euml;sto, Take Me, NULL, 128.00, Null, Null, Null, 8A / Am
Marcus Levin, Take Me Away (Marcus Levin Xxl Mix), NULL, 125.00, Null, Null, Null, 11B / A
Cash Cash, Take Me Home (Flaxo Remix), NULL, 110.00, Null, Null, Null, 9A / Em
Cash Cash, Take Me Home Feat. Bebe Rexha, NULL, 100.00, Null, Null, Null, 9B / G
Eva Simons, Take Over Control (Feat. Eva Simons), NULL, 130.00, Null, Null, Null, 5A / Cm
Fun Factory, Take Your Chance, NULL, 70.00, Null, Null, Null, 11A / Gbm
Selena Gomez, Tell Me Something I Don't Know, NULL, 145.00, Null, Null, Null, 6A / Gm
Morgan Page, Tell Me Why, NULL, 127.00, Null, Null, Null, 8A / Am
Sander Van Doorn, Ten, NULL, 128.00, Null, Null, Null, 3B / Db
Autoerotique, The Alarm (Charlie Darker Remix), NULL, 128.00, Null, Null, Null, 8A / Am
Bob Sinclar, The Beat Goes On [Acapella], NULL, 127.68, Null, Null, Null, 8B / C
Laurent Wolf, The Crow, NULL, 130.00, Null, Null, Null, 4B / Ab
Miguel Migs, The Distance Feat. Aya, NULL, 124.00, Null, Null, Null, 8B / C
Armand Van Helden, The Funk Phenomena, NULL, 127.00, Null, Null, Null, 3B / Db
Far * East Movement, The Illest (DJ Kronic And Matt Watkins Remix), NULL, 142.00, Null, Null, Null, 8B / C
Morgan Page, The Longest Road (Deadmau5 Remix), NULL, 125.00, Null, Null, Null, 3B / Db
Cedric Gervais, The Look, NULL, 126.00, Null, Null, Null, 4A / Fm
Ti&euml;sto, The Loves We Lost, NULL, 138.00, Null, Null, Null, 10A / Bm
David Guetta Vs Flo-Rida, The Low Is Gone, NULL, 128.00, Null, Null, Null, 9A / Em
Sharam, The One, NULL, 128.00, Null, Null, Null, 7B / F
Deadmau5, The Reward Is Cheese, NULL, 128.00, Null, Null, Null, 11A / Gbm
Fatboy Slim, The Rockafeller Skank, NULL, 76.31, Null, Null, Null, 3B / Db
Tiesto, The Tube, NULL, 149.00, Null, Null, Null, 2A / Ebm
Deadmau5, The Veldt (Feat. Chris James), NULL, 128.00, Null, Null, Null, 11B / A
David Guetta, The World Is Mine (Feat. Jd Davis), NULL, 128.00, Null, Null, Null, 10A / Bm
Tiesto, Theme From Norefjell, NULL, 138.00, Null, Null, Null, 6A / Gm
The Presets, This Boy's In Love (Lifelike Remix), NULL, 126.00, Null, Null, Null, 4A / Fm
Antoine Clamaran, This Is My Goodbye, NULL, 128.00, Null, Null, Null, 4B / Ab
Big Bud, This Kinda Love, NULL, 88.00, Null, Null, Null, 9A / Em
Empire Of The Sun, Tiger By My Side, NULL, 135.79, Null, Null, Null, 12A / Dbm
David Guetta, Titanium (Feat. Sia), NULL, 126.00, Null, Null, Null, 5A / Cm
Deadmau5, To Play Us Out, NULL, 128.00, Null, Null, Null, 6A / Gm
Axwell, Together (Original Mix), NULL, 126.00, Null, Null, Null, 1A / Abm
David Guetta, Tomorrow Can Wait (Arias Remix), NULL, 128.00, Null, Null, Null, 1A / Abm
David Guetta, Tomorrow Can Wait (Radio Edit), NULL, 128.00, Null, Null, Null, 3A / Bbm
David Guetta, Tomorrow Can Wait (Sharam's Celtics Vox Remix), NULL, 126.00, Null, Null, Null, 12A / Dbm
The Dancing Machine, Tonight Is, NULL, 128.00, Null, Null, Null, 3A / Bbm
Tiesto, Touch Me, NULL, 134.70, Null, Null, Null, 4A / Fm
David Guetta, Toyfriend (Feat. Wynter Gordon), NULL, 127.00, Null, Null, Null, 4A / Fm
Morgan Page, Traces Remain, NULL, 128.00, Null, Null, Null, 8B / C
Gabriel &amp; Dresden, Tracking Treasure Down, NULL, 135.00, Null, Null, Null, 1B / B
Ti&euml;sto, Traffic, NULL, 136.00, Null, Null, Null, 3A / Bbm
Dimitri Vegas &amp; Like Mike &amp; Martin Garrix, Tremor, NULL, 94.65, Null, Null, Null, 11A / Gbm
Marcel Woods, Trigger (Original Mix), NULL, 128.00, Null, Null, Null, 11B / A
Dubvision, Triton, NULL, 126.00, Null, Null, Null, 6A / Gm
Jewelz &amp; Scott Sparks, Truffle Pig, NULL, 128.00, Null, Null, Null, 10A / Bm
David Guetta, Turn Me On Feat. Nicki Minaj, NULL, 128.00, Null, Null, Null, 4B / Ab
Far East Movement, Turn Up The Love, NULL, 125.00, Null, Null, Null, 2B / Gb
Far East Movement, Turn Up The Love (Hahn Sugo Remix), NULL, 100.25, Null, Null, Null, 3A / Bbm
Armand Van Helden, U Don't Know Me, NULL, 130.00, Null, Null, Null, 5A / Cm
Selena Gomez, Undercover, NULL, 128.00, Null, Null, Null, 11A / Gbm
Wolfgang Gartner, Undertaker, NULL, 128.00, Null, Null, Null, 9B / G
Dirty South, Until The End, NULL, 129.00, Null, Null, Null, 10A / Bm
Tiesto, Urban Train, NULL, 137.30, Null, Null, Null, 9A / Em
The Egg, Venice Beach, NULL, 105.00, Null, Null, Null, 2B / Gb
Peter Gelderblom, Waiting 4, NULL, 124.00, Null, Null, Null, 6A / Gm
Laurent Wolf, Walk The Line (Laurent Wolf Remix - Club Version), NULL, 128.00, Null, Null, Null, 8B / C
Dirty South, Walking Alone, NULL, 129.00, Null, Null, Null, 6A / Gm
Empire Of The Sun, Walking On A Dream, NULL, 127.00, Null, Null, Null, 3B / Db
Empire Of The Sun, Walking On A Dream (Sam La More 12&quot; Remix), NULL, 127.00, Null, Null, Null, 4B / Ab
Bomb The Bass, Wandering Star, NULL, 88.00, Null, Null, Null, 1B / B
Laurent Wolf, Wash My World, NULL, 130.00, Null, Null, Null, 10A / Bm
Empire Of The Sun, We Are The People, NULL, 123.00, Null, Null, Null, 9A / Em
Tiesto, We Came (Feat. Ferry Corsten), NULL, 138.00, Null, Null, Null, 8A / Am
Audio Bullys, We Don't Care, NULL, 124.00, Null, Null, Null, 9B / G
Dizzee Rascal, We Don&rsquo;t Play Around, NULL, 128.00, Null, Null, Null, 9B / G
Rasmus Faber, We Laugh We Dance We Cry (Radio Edit) [Feat. Linus Norda] (Radio Edit (Feat. Linus Norda)), NULL, 129.00, Null, Null, Null, 8B / C
Yolanda Be Cool, We No Speak Americano, NULL, 125.00, Null, Null, Null, 1B / B
Tiesto, We Ran At Dawn (As Allure), NULL, 138.00, Null, Null, Null, 8A / Am
Tonite Only, We Run The Night, NULL, 128.00, Null, Null, Null, 9A / Em
Fatboy Slim, Weapon Of Choice, NULL, 98.00, Null, Null, Null, 1A / Abm
Basement Jaxx, What A Difference Your Love Makes, NULL, 125.00, Null, Null, Null, 9B / G
Alex Gaudino, What A Feeling (Radio Edit), NULL, 128.00, Null, Null, Null, 9B / G
Peter Luts, What A Feeling (Radio Edit), NULL, 130.00, Null, Null, Null, 5B / Eb
David Guetta Ft Chris Willis Vs Axwell &amp; Bob Sinclar, What A Wonderful Touch (Jay Amato On Swedish House Mafia Remake Mix), NULL, 165.70, Null, Null, Null, 11B / A
Axwell, What A Wonderful World, NULL, 128.00, Null, Null, Null, 7A / Dm
R.I.O, What If, NULL, 70.00, Null, Null, Null, 8A / Am
Haddaway, What Is Love, NULL, 124.00, Null, Null, Null, 6B / Bb
Bodyrox, What Planet You On, NULL, 127.00, Null, Null, Null, 8B / C
E-Type, When I Close My Eyes, NULL, 142.00, Null, Null, Null, 7A / Dm
David Guetta, When Love Takes Over (Feat. Kelly Rowland; Electro Radio Edit), NULL, 130.00, Null, Null, Null, 1B / B
Antoine Clamaran, When The Sun Goes Down, NULL, 128.00, Null, Null, Null, 6A / Gm
David Guetta, Where Them Girls At (Feat. Nicki Minaj &amp; Flo Rida), NULL, 130.00, Null, Null, Null, 5A / Cm
Fedde Le Grand &amp; Di-Rect, Where We Belong, NULL, 128.00, Null, Null, Null, 11A / Gbm
Firebeatz, Where's Your Head At, NULL, 127.00, Null, Null, Null, 9B / G
Basement Jaxx, Where's Your Head At, NULL, 128.00, Null, Null, Null, 8B / C
Kat Deluna, Whine Up, NULL, 125.00, Null, Null, Null, 2B / Gb
Baha Men, Who Let The Dogs Out, NULL, 129.22, Null, Null, Null, 8B / C
Baha Men, Who Let The Dogs Out (Barking Mad Mix), NULL, 129.00, Null, Null, Null, 9B / G
Ti&euml;sto, Who Wants To Be Alone, NULL, 118.00, Null, Null, Null, 6A / Gm
David Guetta, Who's That Chick ? (Feat. Rihanna), NULL, 128.00, Null, Null, Null, 10A / Bm
Alice Deejay, Will I Ever (Dutchforce Remix), NULL, 91.34, Null, Null, Null, 9B / G
Shympulz, Wind Chimes, NULL, 102.00, Null, Null, Null, 8B / C
Armand Van Helden, Witch Doktor (Eddie Thoneick Remix), NULL, 128.00, Null, Null, Null, 5A / Cm
David Guetta, Without You (Feat. Usher), NULL, 130.50, Null, Null, Null, 9B / G
David Guetta, Without You Feat. Rosie Rogers, NULL, 130.00, Null, Null, Null, 10A / Bm
Dillon Francis, Without You Feat. T.E.E.D (Etc!etc! X Jesse Slayter Remix), NULL, 100.25, Null, Null, Null, 6A / Gm
Westbam, Wizards Off The Sonic, NULL, 138.30, Null, Null, Null, 8A / Am
Wolfgang Gartner, Wolfgang's 5th Symphony, NULL, 128.00, Null, Null, Null, 4B / Ab
Nero, Won't You (Be There), NULL, 74.00, Null, Null, Null, 9A / Em
Firebeatz, Wonderful, NULL, 129.00, Null, Null, Null, 11A / Gbm
Firebeatz, Wonderful (Original Mix), NULL, 129.00, Null, Null, Null, 12B / E
Deadmau5, Word Problems (Original Mix), NULL, 128.00, Null, Null, Null, 1B / B
Bob Sinclar, World, Hold On, NULL, 129.26, Null, Null, Null, 12A / Dbm
Sugiurumn, X-Taxi (Steve Angello Cyberjapan Remix), NULL, 130.00, Null, Null, Null, 6A / Gm
Vena, Ya No, NULL, 133.00, Null, Null, Null, 9B / G
Bodyrox, Yeah Yeah, NULL, 129.00, Null, Null, Null, 4A / Fm
David Guetta &amp; Deorro, Yee, The Love Is Gone (Shutterz Mashup), NULL, 128.00, Null, Null, Null, 4A / Fm
Mobin Master, You And I (Stanton Warriors Remix), NULL, 130.00, Null, Null, Null, 11A / Gbm
Ti&euml;sto, You Are My Diamond, NULL, 130.00, Null, Null, Null, 11B / A
Armand Van Helden, You Don't Know Me, NULL, 130.00, Null, Null, Null, 5A / Cm
Tiga, You Gonna Want Me, NULL, 127.00, Null, Null, Null, 3B / Db
David Guetta, You're Not Alone, NULL, 128.00, Null, Null, Null, 9A / Em
Dirty South, Your Heart, NULL, 122.00, Null, Null, Null, 6A / Gm
Morgan Page, Your Love Feat. The Outfield, NULL, 128.00, Null, Null, Null, 12A / Dbm
Mylo, Zenophile, NULL, 117.00, Null, Null, Null, 11B / A
Antoine Clamaran, Zumba, NULL, 128.71, Null, Null, Null, 2B / Gb
Beyonc&eacute;, Haunted, NULL, 94.35, Null, Null, Null, 1A / Abm
Beyonc&eacute;, Partition (Dave Aud Main Mix), NULL, 133.50, Null, Null, Null, 9A / Em
Sister Nancy, Bam Bam Bmore Feat. Lady Lee, NULL, 124.00, Null, Null, Null, 9A / Em
Jordy Dazz &amp; Bassjackers, Battle (Original Mix), NULL, 128.00, Null, Null, Null, 9A / Em
Collie Buddz, Blind To You, NULL, 155.50, Null, Null, Null, 11B / A
Collie Buddz, Gimmie Love, NULL, 79.50, Null, Null, Null, 6B / Bb
Shaggy, It Wasn't Me, NULL, 95.00, Null, Null, Null, 6A / Gm
Shaggy, It Wasnt Me (Acapella), NULL, 95.20, Null, Null, Null, 9A / Em
Barrington Levy, Living Dangerously, NULL, 92.00, Null, Null, Null, 3B / Db
Mavado, So Special, NULL, 118.26, Null, Null, Null, 12B / E
Tanya Stephens, The Message, NULL, 79.00, Null, Null, Null, 7A / Dm
Collie Buddz, Tomorrow's Another Day, NULL, 81.50, Null, Null, Null, 9A / Em
Collie Buddz, What A Feeling, NULL, 95.50, Null, Null, Null, 11A / Gbm
Katanah, Wrecking Ball, NULL, 126.00, Null, Null, Null, 7B / F
Mstrkrft, 1000 Cigarettes, NULL, 128.00, Null, Null, Null, 10B / D
Kelis, 4th Of July (Fireworks), NULL, 124.00, Null, Null, Null, 9A / Em
Kelis, Acapella, NULL, 128.00, Null, Null, Null, 2B / Gb
Alexis Jordan, Acid Rain, NULL, 128.00, Null, Null, Null, 4B / Ab
Avicii, Addicted To You, NULL, 128.00, Null, Null, Null, 12A / Dbm
Avicii, Addicted To You (David Guetta Remix), NULL, 128.00, Null, Null, Null, 12A / Dbm
Krewella, Alive, NULL, 128.00, Null, Null, Null, 12A / Dbm
Krewella, Alive (Hardwell Remix), NULL, 128.00, Null, Null, Null, 10B / D
Krewella, Alive (Pegboard Nerds Remix), NULL, 140.00, Null, Null, Null, 11A / Gbm
Dirty Vegas, All Or Nothing, NULL, 100.00, Null, Null, Null, 9B / G
Baauer, Baddest, NULL, 150.00, Null, Null, Null, 1A / Abm
Duck Sauce, Barbara Streisand, NULL, 128.00, Null, Null, Null, 3B / Db
Duck Sauce, Barbra Streisand, NULL, 128.00, Null, Null, Null, 3B / Db
Duck Sauce, Barbra Striesand, NULL, 145.00, Null, Null, Null, 2B / Gb
Duck Sauce, Big Bad Wolf (Dada Life Remix), NULL, 129.00, Null, Null, Null, 4B / Ab
Duck Sauce, Big Bad Wolf (Radio Edit), NULL, 129.00, Null, Null, Null, 1B / B
Mint Royale, Blue Song, NULL, 117.00, Null, Null, Null, 2A / Ebm
Mstrkrft, Bodywork, NULL, 132.00, Null, Null, Null, 9A / Em
Kelis, Brave, NULL, 126.00, Null, Null, Null, 10A / Bm
Benny Benassi, California Dreaming, NULL, 130.00, Null, Null, Null, 12A / Dbm
Flosstradamus, Cape Town Get Down, NULL, 136.00, Null, Null, Null, 10A / Bm
Dusky, Careless, NULL, 121.00, Null, Null, Null, 6B / Bb
Lacuna, Celebrate The Summer (Cc.K Remix), NULL, 144.00, Null, Null, Null, 12A / Dbm
Capital Cities, Center Stage, NULL, 117.00, Null, Null, Null, 11B / A
Planet Funk, Chase The Sun, NULL, 128.00, Null, Null, Null, 8A / Am
Benny Benassi, Cinema, NULL, 130.00, Null, Null, Null, 12A / Dbm
Benny Benassi, Cinema (Skrillex Remix), NULL, 145.00, Null, Null, Null, 10A / Bm
Krewella, Come &amp; Get It, NULL, 87.00, Null, Null, Null, 7A / Dm
Krewella, Come &amp; Get It (Jay Cosmic Remix), NULL, 128.00, Null, Null, Null, 6A / Gm
Benny Benassi, Come Fly Away, NULL, 130.00, Null, Null, Null, 11B / A
Mezo, Connected (Joman Radio Mix), NULL, 135.00, Null, Null, Null, 3A / Bbm
Flosstradamus, Crowd Ctrl, NULL, 140.00, Null, Null, Null, 4B / Ab
Lindsey Stirling, Crystallize, NULL, 140.00, Null, Null, Null, 8B / C
C-Mos, Da Groove (Richard Grey Edit), NULL, 128.00, Null, Null, Null, 4B / Ab
Dance Mix Usa, Dance Mix Usa, Vol. 3 (Continuous DJ Mix), NULL, 128.50, Null, Null, Null, 10A / Bm
Jump Smokers, Dance Rock Shake Pop, NULL, 120.00, Null, Null, Null, 8B / C
Benny Benassi, Dance The Pain Away, NULL, 124.00, Null, Null, Null, 11B / A
Mint Royale, Dancehall Places, NULL, 148.00, Null, Null, Null, 12B / E
Flosstradamus, Dark Knight, NULL, 77.00, Null, Null, Null, 9A / Em
Dirty Vegas, Days Go By (Acoustic), NULL, 97.50, Null, Null, Null, 8A / Am
Dirty Vegas, Days Go By (Radio Edit), NULL, 127.00, Null, Null, Null, 10B / D
Flosstradamus, Deaf, NULL, 142.00, Null, Null, Null, 8B / C
Avicii, Dear Boy, NULL, 125.00, Null, Null, Null, 11A / Gbm
Benny Benassi, Deepest Blue, NULL, 128.00, Null, Null, Null, 11A / Gbm
Duck Sauce, Big Bad Wolf (Dada Life Remix), NULL, 129.00, Null, Null, Null, 4B / Ab
Duck Sauce, Big Bad Wolf (Radio Edit), NULL, 129.00, Null, Null, Null, 1B / B
Mint Royale, Blue Song, NULL, 117.00, Null, Null, Null, 2A / Ebm
Mstrkrft, Bodywork, NULL, 132.00, Null, Null, Null, 9A / Em
Kelis, Brave, NULL, 126.00, Null, Null, Null, 10A / Bm
Benny Benassi, California Dreaming, NULL, 130.00, Null, Null, Null, 12A / Dbm
Flosstradamus, Cape Town Get Down, NULL, 136.00, Null, Null, Null, 10A / Bm
Dusky, Careless, NULL, 121.00, Null, Null, Null, 6B / Bb
Lacuna, Celebrate The Summer (Cc.K Remix), NULL, 144.00, Null, Null, Null, 12A / Dbm
Capital Cities, Center Stage, NULL, 117.00, Null, Null, Null, 11B / A
Planet Funk, Chase The Sun, NULL, 128.00, Null, Null, Null, 8A / Am
Benny Benassi, Cinema, NULL, 130.00, Null, Null, Null, 12A / Dbm
Benny Benassi, Cinema (Skrillex Remix), NULL, 145.00, Null, Null, Null, 10A / Bm
Krewella, Come &amp; Get It, NULL, 87.00, Null, Null, Null, 7A / Dm
Krewella, Come &amp; Get It (Jay Cosmic Remix), NULL, 128.00, Null, Null, Null, 6A / Gm
Benny Benassi, Come Fly Away, NULL, 130.00, Null, Null, Null, 11B / A
Mezo, Connected (Joman Radio Mix), NULL, 135.00, Null, Null, Null, 3A / Bbm
Flosstradamus, Crowd Ctrl, NULL, 140.00, Null, Null, Null, 4B / Ab
Lindsey Stirling, Crystallize, NULL, 140.00, Null, Null, Null, 8B / C
C-Mos, Da Groove (Richard Grey Edit), NULL, 128.00, Null, Null, Null, 4B / Ab
Dance Mix Usa, Dance Mix Usa, Vol. 3 (Continuous DJ Mix), NULL, 128.50, Null, Null, Null, 10A / Bm
Jump Smokers, Dance Rock Shake Pop, NULL, 120.00, Null, Null, Null, 8B / C
Benny Benassi, Dance The Pain Away, NULL, 124.00, Null, Null, Null, 11B / A
Mint Royale, Dancehall Places, NULL, 148.00, Null, Null, Null, 12B / E
Flosstradamus, Dark Knight, NULL, 77.00, Null, Null, Null, 9A / Em
Dirty Vegas, Days Go By (Acoustic), NULL, 97.50, Null, Null, Null, 8A / Am
Dirty Vegas, Days Go By (Radio Edit), NULL, 127.00, Null, Null, Null, 10B / D
Flosstradamus, Deaf, NULL, 142.00, Null, Null, Null, 8B / C
Avicii, Dear Boy, NULL, 125.00, Null, Null, Null, 11A / Gbm
Benny Benassi, Deepest Blue, NULL, 128.00, Null, Null, Null, 11A / Gbm
Charli Baltimore, Down 4 U, NULL, 83.00, Null, Null, Null, 5A / Cm
Yung Joc, 1st Time Feat. Marques Houston, NULL, 89.50, Null, Null, Null, 2B / Gb
Birdman, Always Strapped, NULL, 82.50, Null, Null, Null, 12A / Dbm
Birdman, Fire Flame, NULL, 98.62, Null, Null, Null, 1A / Abm
Geto Boys, G Code, NULL, 95.00, Null, Null, Null, 12A / Dbm
Yung Joc, Hear Me Coming, NULL, 100.00, Null, Null, Null, 2A / Ebm
Birdman, Hustle (Album Version (Explicit)), NULL, 72.00, Null, Null, Null, 10B / D
Bun B, I Love College Freestyle, NULL, 87.00, Null, Null, Null, 3A / Bbm
Birdman, I Run This, NULL, 81.00, Null, Null, Null, 1A / Abm
Birdman, Money To Blow (Street Version), NULL, 88.71, Null, Null, Null, 2A / Ebm
YG, My Nigga Feat. Jeezy &amp; Rich Homie Quan, NULL, 85.50, Null, Null, Null, 3A / Bbm
Birdman, Pop Bottles, NULL, 74.39, Null, Null, Null, 8A / Am
Yung Joc, Poppin Bottles Feat. Gorilla Zoe, NULL, 94.70, Null, Null, Null, 8A / Am
Juicy J, Smoke A Nigga, NULL, 150.00, Null, Null, Null, 10A / Bm
Birdman, Stuntin' Like My Daddy, NULL, 80.00, Null, Null, Null, 3B / Db
XVII, Triumph, NULL, 141.30, Null, Null, Null, 2A / Ebm
Birdman, Written On Her (Remix), NULL, 125.00, Null, Null, Null, 2A / Ebm
Lil' Flip, Sunshine, NULL, 94.00, Null, Null, Null, 8B / C
Casper, Im Ascheregen, NULL, 142.00, Null, Null, Null, 10A / Bm
50 Cent, Ayo Technology, NULL, 70.00, Null, Null, Null, 1A / Abm
50 Cent, Best Friend (Remix), NULL, 90.73, Null, Null, Null, 3A / Bbm
50 Cent, Candy Shop, NULL, 98.00, Null, Null, Null, 9B / G
Gorilla Zoe, I Got It [Feat. Big Block] (Amended Album Version), NULL, 80.00, Null, Null, Null, 6B / Bb
G-Unit, I Like The Way She Do It, NULL, 94.00, Null, Null, Null, 8B / C
